"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"1693","7.276513000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1270821 Ack=94944 Win=64240 Len=0"
"1694","7.276807000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1695","7.277128000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1696","7.277129000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1697","7.277130000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1698","7.277130000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1699","7.277130000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1700","7.277131000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1701","7.277131000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1702","7.277131000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1703","7.277132000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=94944 Ack=1283961 Win=64240 Len=0"
"1704","7.277220000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1705","7.277220000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1706","7.277221000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1707","7.277221000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1708","7.277222000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=94944 Ack=1289801 Win=64240 Len=0"
"1709","7.278143000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1710","7.278143000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1711","7.278144000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1712","7.278145000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1713","7.278145000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1714","7.278245000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1715","7.278608000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1716","7.278609000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1298561 Ack=95487 Win=64240 Len=0"
"1717","7.278609000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=95487 Ack=1298561 Win=64240 Len=0"
"1718","7.278609000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1719","7.278610000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1720","7.278610000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1721","7.278611000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1722","7.278611000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1723","7.278611000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1724","7.278745000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1725","7.278745000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=95487 Ack=1308781 Win=64240 Len=0"
"1726","7.279662000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1727","7.279662000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1728","7.279662000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1729","7.279663000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1730","7.279664000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1731","7.279664000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1732","7.279664000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1733","7.279841000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=95487 Ack=1319001 Win=64240 Len=0"
"1734","7.280419000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1735","7.280420000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1736","7.280420000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1737","7.280420000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1738","7.281339000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1739","7.281340000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1324841 Ack=96544 Win=64240 Len=0"
"1740","7.281340000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=96544 Ack=1324841 Win=64240 Len=0"
"1741","7.281340000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1742","7.281340000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1743","7.281342000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1744","7.281342000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1745","7.281342000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1746","7.281342000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1747","7.281343000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1748","7.283290000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1749","7.283290000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1750","7.283290000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1751","7.283292000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=96544 Ack=1339441 Win=64240 Len=0"
"1752","7.283292000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1753","7.283292000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1339441 Ack=97087 Win=64240 Len=0"
"1754","7.283292000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1755","7.283293000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1756","7.283293000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1757","7.283293000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1758","7.283313000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1759","7.283314000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1760","7.283314000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1761","7.283315000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1762","7.283315000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1763","7.283315000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1764","7.283316000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1765","7.283316000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=97087 Ack=1352581 Win=64240 Len=0"
"1766","7.283316000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=97087 Ack=1355501 Win=64240 Len=0"
"1767","7.287400000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1768","7.287401000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1769","7.287401000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1770","7.287402000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1771","7.287589000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=97087 Ack=1361341 Win=64240 Len=0"
"1776","7.322732000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1777","7.322733000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1778","7.322733000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1779","7.322734000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1780","7.322735000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1781","7.322735000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=97087 Ack=1368641 Win=64240 Len=0"
"1782","7.322802000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1783","7.322803000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1784","7.322803000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1785","7.322804000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1786","7.322804000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1787","7.323408000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=97087 Ack=1375941 Win=64240 Len=0"
"1788","7.323409000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1789","7.323409000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1375941 Ack=97630 Win=64240 Len=0"
"1790","7.323409000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1791","7.323409000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1375941 Ack=98173 Win=64240 Len=0"
"1792","7.373759000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1793","7.374052000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1794","7.374052000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1795","7.374053000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1796","7.374053000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1797","7.374054000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1798","7.374054000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1799","7.374054000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1800","7.374214000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=98173 Ack=1387621 Win=64240 Len=0"
"1801","7.375052000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1802","7.375053000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1803","7.375053000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1804","7.375054000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1805","7.375054000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1806","7.375171000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1807","7.375172000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1808","7.375172000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1809","7.375173000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1810","7.375173000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1811","7.375173000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1812","7.375242000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1813","7.375242000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1814","7.375242000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1815","7.375243000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1816","7.375243000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1817","7.375718000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=98173 Ack=1403681 Win=64240 Len=0"
"1818","7.375718000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=98173 Ack=1410981 Win=64240 Len=0"
"1819","7.375719000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1820","7.375719000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1410981 Ack=98716 Win=64240 Len=0"
"1821","7.376885000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1822","7.376885000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1823","7.376886000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1824","7.376886000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1825","7.376887000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1826","7.376887000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1827","7.376887000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1828","7.376888000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1829","7.376888000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1830","7.376888000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1831","7.377080000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1832","7.377080000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1833","7.377081000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1834","7.377081000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1835","7.377082000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1836","7.377222000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=98716 Ack=1432881 Win=64240 Len=0"
"1837","7.377724000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1838","7.377724000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=1432881 Ack=99259 Win=64240 Len=0"
"1839","7.378661000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1840","7.378661000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1841","7.378661000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1842","7.378662000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1843","7.378662000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1844","7.378663000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1845","7.378663000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
